"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Estonia","EST","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","19.2359103461865","19.1166014866136","20.3124124786897","22.5305149325972","24.5464398107701","26.2064907734414","27.1663323089576","27.9520704228557","29.4190200166006","30.2972145964165","31.1196241044828","31.6193957514657","31.5228635076821","31.1962591425324","30.3433979732875","29.6348528664341","28.7732682331401","28.174016457708","26.7157948652282","24.5231425180677","29.0654828591348","26.8569294837553","20.5228521985975","17.6506965935984","18.2224580414273","17.1315728292662","18.0919811753935","17.9646811262312","16.5859398220691","15.3737041843015","15.577117864544","16.0333257691186","15.6162685322797","17.1911112408077","17.7255146600125","17.7760882803418","17.3874562855934","20.3096935883283","18.8219192425342","16.3484861541459","20.0955331493269","20.2467307348963","19.5456854787495","21.5502007971187","21.0200487621192","19.6977817511994","19.2272323091071","20.3297595841455","21.5924331512575","14.978770033567","12.0465851636904","12.5617987996381","13.896385041962","10.9351624405416","10.2956918142065",
"Ethiopia","ETH","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","1.99999439436263","1.95769903789867","1.88778348974053","1.85683360026599","1.80680320259475","1.71473592934293","1.66680713329496","1.6542391547909","1.64316201008152","1.63389902149185","1.62405499116227","1.59629449480133","1.5644354735215","1.56323589921225","1.48470706186914","1.50343094054997","1.54162557432617","1.43800621567964","1.40248341905276","1.41629771256083","1.40256550364521","1.36103607447869","1.34058200268536","1.20088869457386","1.20671786134625","1.1857309692915","1.20525055351537","1.20610790677868","1.2476594578294","1.21064522330024","1.14343853586749","1.18788974668662","1.26066794492458","1.21341282245231","1.21084756977011","1.21903259094622","1.25579823127847","1.33568716118415","1.36154437520729","1.37663849986835","1.40052884013537","1.35980076000024","1.37647074309422","1.39209202278481","1.41593666892778","1.42218132809767","1.44578576981114","1.43928571939862","1.44395708050951","1.50231667152868","1.52654688301119","1.44885087422167","1.4392840149101","1.46432840435418","1.45921808267313",
"European Union","EUU","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","11.8318406652138","11.8260742100215","12.1321635207952","12.6097010099513","12.4348628958962","12.1471890346835","12.743874443618","12.6559864897694","13.0181492158937","13.3505967250496","13.0727281007411","12.5165919637031","12.2729281123612","12.190794665928","12.2571840783383","12.238392137647","12.2023993557226","12.2522521907923","12.1685086204813","12.0993023520871","11.5671530895557","11.341268147536","10.8940733714168","10.6530090543551","10.5937190788307","10.6934454032701","10.9313018943455","10.7191282405151","10.5914862372558","10.3866032603358","10.408224535548","10.4695318912926","10.4068574375806","10.5868301976906","10.5601943860721","10.4459331190445","10.4058608757057","10.2980639502316","10.0152624503743","9.3313870180323","9.57971180011523","9.35012883753109","9.19188766460948","8.98226963697395","8.64944124471151","8.75620501257863","8.75780476101992","8.79191722933562","8.59210056489831","8.24271187946459","7.59862289462404","8.00570703690472","7.78865179099679","7.17874097529315","7.02902369142645",
"Fragile and conflict affected situations","FCS","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","4.79581671459781","4.73472633277691","4.72299361530597","4.96076323670056","4.96623423041274","4.82340197530276","5.02295438462094","4.93383841765098","4.98426481295742","5.28482839415062","5.09431819501043","4.558595556731","4.50242244080511","4.42206829896409","4.41492398659256","4.39335644827233","4.39611460263356","4.39349357439899","4.44663617793218","4.45699933719595","4.50944934687951","4.16430122931279","3.98042625214581","3.77588503263422","3.62136092533628","3.61123008645743","3.554262035843","3.45849477799909","3.30141716769222","3.2006654603373","3.25490538658011","3.22737229261602","3.06329650559629","3.11401421079446","3.05647836210647","3.03052239574229","2.95374437975813","2.88333905380548","2.86681480234906","2.73299761593221","2.79913602763058","2.76079850720401","2.80254393888271","2.74613068887147","2.65129133864288","2.51382257857617","2.51482843648611","2.48868132114216","2.47507827992201","2.44938980905444","2.25613085303301","2.26636294330516","2.19854269859641","2.19162939679872","2.17493494709031",
"Finland","FIN","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","12.6442505894635","12.490297312041","13.200393908429","14.0624648393373","13.1831626577046","13.0729034010833","14.2833684324573","14.1291590330418","15.5781302077547","15.5756617954159","15.7131185355898","13.6414148106111","13.1631203499199","12.8900835230211","12.8937402840713","13.6819423745147","13.6892216063181","14.5998994753375","14.2593896549891","14.2033300895521","14.6478914478111","14.6431805398764","13.9114262775506","14.1366326342701","15.4595424473988","14.7466516830175","15.9212484630427","15.4931238065035","14.9195168019858","14.7420546497766","14.4290155208184","15.5583992931391","15.9621066654258","17.5756481758921","16.8194542949237","14.3355935537588","16.6082888299646","16.1917061217081","14.4404927994303","13.6957420398433","15.4638554396579","13.8637210593675","12.6786604508964","12.7899169181235","12.0044778808506","11.2767315304905","11.7568403416518","11.1737307228804","11.4187316710558","10.7952287794529","9.82838907302104","9.99863382480148","9.7355234043411","8.93173261536582","8.66188094437794",
"Fiji","FJI","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","2.56613477714105","2.56005588398898","2.63070414296847","2.89688173927349","3.24482060445224","2.91853184373839","2.86576014373205","2.95296961383729","2.86722072371592","3.00959381809713","3.0929553331516","3.10584040969107","3.01849976388967","2.66599984054158","2.45558328946847","2.566869449998","2.59324285208019","2.46262690862579","2.44405869536851","2.60465261946365","2.75488933372645","2.59383625598982","2.75038008724817","2.93002382431497","3.05144500742981","3.08458508712407","3.12532269040756","3.14096478558473","3.06278564635431","3.13862962054655","3.31320035818382","3.44622620633807","3.0591493026622","3.29579376787805","3.82620092730047","3.50892303647299","3.63951862438438","3.46000142565647","2.96159282886078","2.6815425703701","3.37492956539791","2.86410898707432","2.82200153456375","3.02754836569353","2.70198401238032","2.76416374004167","2.75662937924162","2.76220423418981","2.91862011818836","3.01344738599561","2.34752662129507","2.58783847908447","2.74694318822043","2.86632508967749","2.96182966114834",
"France","FRA","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","12.1906750971198","12.2804893214996","12.4894066268502","13.0931879681738","12.6595090131424","11.823058681733","12.5972484004621","12.2168537739839","12.4818070220665","12.5864964603123","12.1030497709383","11.1129988869556","10.7115766864852","10.3724028143415","10.1065789500521","9.78011905243636","9.50324778765195","9.27893253271168","9.17379932763855","9.25815069973347","9.11244040869046","9.59275162335805","9.29384958012176","8.87159308445003","8.74189629397037","8.8875932054819","9.15670892356499","8.89411374380491","9.06527162907802","8.8950121405932","8.8324544756491","8.84008811822534","8.67271837950544","8.66905955041984","8.62995559644233","8.57663620691167","8.30208513858229","8.16777728502587","8.00811916206877","7.74717834868853","7.8553723513123","7.54767577944755","7.5444861657343","7.42449172498314","6.87437627302434","6.93738073319169","6.93845510462006","6.96031352989822","6.73556026125002","6.58782758218096","5.94052967473463","6.35112539779638","6.11841786757941","5.71493104676945","5.51584365150174",
"Faroe Islands","FRO","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","2.2968982727534","2.24788776063871","2.24650260390075","2.22272681400747","2.20166558619658","2.17412739104713","2.18186250609459","2.16070222822417","2.13019443385437","2.08837985936361","2.06166419019317","2.0308990051804","2.00357700753888","1.98791134989926","1.96938481646397","1.94280963528562","1.92712059135939","1.91430590351384","1.89209164818921","1.87038658826473","1.88730624214495","1.89263810146058","1.89692727388077","1.93226320092955","2.00917328560242","2.05682052693128","2.05594180950414","2.03480467687846","2.00787930339795","1.99131706020467","1.97141233553351","1.94917980057896","1.9245801204183","1.89873417721519","1.88698743386243","1.8858950764077","1.8847625943933","1.88308735375584","1.87447216099862","1.86919718800598","1.87434490412479","1.88492676596008","1.90097533701932","1.90482112506736","1.94515569505245","1.93050982637682","1.91452369399968","1.89517736149861","1.87073495960467","1.84005251776336","1.82250546941881","1.80313719603723","1.77511500222585","1.77344065865402","1.76660997421408",
"Micronesia, Fed. Sts.","FSM","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","0.487084620345542","0.504650702552939","0.529882141366133","0.479792454599444","0.438029475733471","0.397460995432165","0.275166910454894","0.329314658035702","0.323006295186519","0.318437391744611","0.316508842869508","0.36844875554553","0.358797844780404","0.349551251771375","0.340690098192163","0.342225244406791","0.346823315197364","0.348994137741976","0.352225094493136","0.353524640667455","0.357822535881373","0.395118438211651","0.389290689464344","0.382007359946201","0.37588815035526","0.372856754059693","0.372143437810496","0.370933907140478","0.369914793898202","0.3689111747851","0.367712684302595","0.366662216882481","0.366391576550939","0.367814044618605","0.368997096269824","0.370696154812767","0.372982687462182","0.380414998179833","0.382793566864948","0.404790796335578","0.406360424028269","0.427120280785159","0.427287051626657","0.43747283136486","0.440975681759475","0.446116486993635","0.452899381159752","0.444826042875019","0.445823362963907","0.460637275348652","0.462512171372931","0.466745502759263","0.471841161674724","0.529166296723786","0.542594556380346",
"Gabon","GAB","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","11.4638681807044","12.0833799075529","12.7550888946148","18.7301161681086","22.4648790858604","25.3072726092084","26.0071897855461","25.0720477705538","24.4267446519835","22.5885175664096","20.5625683969166","18.8992497250727","18.8667986002539","17.7974241835747","18.9806610909885","19.9499023024864","16.5888691446057","15.0464008552379","15.2936564198406","18.121942708366","20.7619132814358","19.3908300010487","20.1207650378474","20.2086449332102","19.2694935691318","20.994682219668","23.0628073419183","20.7678094256242","23.5369750506711","21.8486326805126","21.9104840808673","21.3920550646042","20.1413241050155","21.8383911455131","19.6464710057407","17.9553739507139","15.0073889323142","12.5703218725683","13.0917292765256","12.3155644468197","12.2134754828683","11.618560201124","11.1499391679738","10.6431113729373","10.381525667977","10.4846718919112","10.2097503887529","9.13153136445825","8.29198153249216","8.93202205224134","8.64838007025932","8.06535219516628","8.20249906715919","8.67409667380208","8.57913028682701",
"United Kingdom","GBR","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","15.6273950946091","15.485958684543","15.0744467453725","15.7731695116857","14.8772805763702","14.6761184367319","14.8072631080983","14.9078864862145","14.8724874415675","15.5715693816008","14.4017063115999","14.0335498941497","13.7452273775017","13.6154415626208","12.8111016553947","13.5318386112688","13.914412058588","13.8876431396402","13.8027576324173","13.4880792272701","13.5923827425666","13.7288692045891","13.3846807807976","13.0015751937495","12.7433164474077","12.6635364293405","12.995455322997","12.6117235135429","12.4870456567538","12.2294656124369","12.1930454522624","12.251894559701","11.8883578486877","11.9967555429787","11.8448810639411","11.6492458776403","11.480200608676","11.1774424324737","10.7314277291753","9.7618322356172","9.92130259574535","9.1473424808339","9.40829370124468","9.132951870157","8.42941813679975","8.11052728613569","7.65891596933254","7.44080283782555","7.27372565584034","6.97436628596299","6.31579018338727","6.53692523587722","6.2624578427312","5.84899696314898","5.58598936815647",
"Georgia","GEO","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","7.13386247239011","7.05469613259669","7.37179273773571","7.70246317030053","7.98020796822059","8.40111801818519","8.45790346352248","8.48217103908877","8.63276258043978","8.8354024649","8.96006893927524","8.97384837384837","8.79873646209386","8.59418708677911","8.48115615940461","8.31793519054666","8.16775427781911","8.20284599978919","8.00939319932369","7.73501551017009","8.50054144106622","6.7670547364503","5.51285523750898","4.57989045224084","3.36880561843941","2.95124955933394","2.77549764576834","2.7024678424603","2.62599717645861","2.57144726536566","2.75718391192238","2.3966133690118","2.43550671544534","2.59311350758249","2.68227349809286","2.85760117505097","3.03730568425968","3.28204182315853","3.06120725518254","3.35075931616322","3.2190604207627","3.62699693672814","3.9684902198358","4.23251888011517","4.44548522966252","4.50694123066318","4.61710983620411","4.63722678409143","4.60122757006549","4.80597479517688","4.70825601523189","5.00465133837206","5.30811835252883","5.2894334330153","5.29868846459184",
"Ghana","GHA","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","0.766899328946282","0.756309975388677","0.779651854747103","0.771744269485869","0.809967638692496","0.79537157815756","0.784348111211484","0.777721804079245","0.737550506958737","0.72265376591271","0.705241106438683","0.736403849886726","0.708907648867799","0.57195654649836","0.59248694335852","0.626751809811548","0.658335634884871","0.67491266774665","0.673846491882523","0.703627079247273","0.680333840695805","0.678004922376544","0.695069557311449","0.697856279015685","0.704970638238024","0.71212069049648","0.733608490559416","0.735886337366422","0.810919884786181","0.839593430010782","0.791390291238206","0.80107823303426","0.846233376499103","0.808134403890179","0.782859278760515","0.796305012178924","0.860203825386918","0.861740105511825","0.908756662798342","0.931247753659865","0.961676341840302","1.05468891310119","1.1357632832887","1.18565220072757","1.16489819836192","1.18343739637082","1.17965065741968","1.28071336401857","1.3205185722047","1.36583944211809","1.43314957763326","1.43086132225908","1.41535747279448","1.38577658271535","1.39696522079759",
"Gibraltar","GIB","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","3.05999849816025","3.05329385640266","2.65665078783437","2.6509786832262","2.63375968294001","2.7261994204143","2.68714011516315","2.56183745583039","2.43971032834142","3.23009623797025","3.75588491717524","3.52122477383438","3.87276203719798","3.53948421675425","3.43539433718535","3.67213804713805","4.61380965828862","5.07189635535307","5.68267538345487","5.5002904443799","5.80514705882353","8.09353855305227","9.54312076791428","9.58995197635759","11.1751532728808","10.8850494941009","11.0706879615818","11.3806105431078","11.9276672694394","12.364581828687","12.9272077664297","13.2950066890841","13.4382523085768","13.4540567305652","14.3548667943583","14.5664026334739","14.996283030344","14.6870625874825","14.7995922796173","15.9361515751225","15.8250128008193","15.1231838281744","15.2486808829498","16.0490017588793","17.0115503001859","18.3442292049528","18.8573296096025","19.6525040151847","20.4768462730246","20.8964895475292","18.3120006634783","18.0340767268978","17.52506049084","16.966026357516","16.7535406443083",
"Guinea","GIN","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","1.01102621018881","0.997129867744306","0.994224709181882","1.00536490496467","1.01383907032186","1.02791737467865","1.02512744810581","1.02178071486534","1.01505703122726","1.02434162357744","1.01164575399823","0.998252479736698","1.03213386812286","1.03865544587928","1.01308444231634","0.959223210292792","0.888696756620274","0.977577362657999","0.988033829026113","1.00059348651367","1.07200793736889","1.0767539583161","0.978166327903383","0.994756443337476","1.02775902379639","1.03382001573098","1.1390296182707","1.0288638658895","1.05780878224299","1.17940168585513","1.24573606402405","1.26137593150319","1.28986798117515","1.31626516312374","1.3344329289002","1.35859960431952","1.38671357610195","1.40368511327708","1.43004201489665","1.45214675674178","1.59655277957493","1.58138317188727","1.59621578597458","1.5993390918571","1.61203020258829","1.67783483908909","1.73607619628213","1.75124311108517","1.8111538229645","1.91115841178376","1.96625833331277","1.9775408841376","2.03745434854175","1.98640543993434","1.99094056606043",
"Gambia, The","GMB","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","1.15473044523521","1.15853522881488","1.12789671750365","1.10368869440253","1.10374563942385","1.10345554949483","1.0614272448443","1.04371525465723","1.06115547374244","1.05018839312767","1.04942759131715","1.02594283781498","0.986871745850163","0.942701614171989","0.898585445556187","0.892913279479877","0.873135805838578","0.940616975139916","0.917374453698359","0.873183257741826","0.878641807686765","0.903942783321924","0.852579736762624","0.831310245589528","0.839454183662993","0.824004815263309","0.812349682267694","0.790804913626148","0.790130916268636","0.798782860884361","0.857132646637582","0.830161115871388","0.82471017932644","0.882473562874498","0.892425393755181","0.888882490310653","0.899797408578799","0.893319303602839","0.910140099414034","0.979201911701369","0.975485692634289","0.875498542179995","0.848468058738365","0.863239250506222","0.891510758927581","0.909181224429981","0.863966539523043","0.817781997951489","0.734154236983004","0.734885894261093","0.694429814292693","0.67581259389521","0.688913585210528","0.682915438062602","0.673734813339768",
"Guinea-Bissau","GNB","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","1.15177369041569","1.14359601583703","1.19992499403362","1.19617144168095","1.24270793591788","1.33109870561596","1.3405532483135","1.26949846924125","1.16459136989797","1.1704337410824","1.19907922677236","1.28580110916964","1.47530468248877","1.42768102742436","1.43449093907432","1.39701926151029","1.40265708904252","1.51349391818847","1.51317165236646","1.57164051790112","1.69605892762325","1.73520242017456","1.6781275259773","1.65497829977946","1.63557627942796","1.64552135856186","1.6306453234925","1.59616316830324","1.57586740919583","1.61575797839376","1.62066376673327","1.56009048001503","1.55835654347646","1.57210385758027","1.5518356682867","1.55777603260024","1.58969492751729","1.62579101383473","1.63838140282544","1.68687028171939","1.72573510211977","1.67970916797465","1.70181123241434","1.70503893635099","1.58248531693931","1.62136564160234","1.61685207596732","1.52887049617702","1.5468991264031","1.54398850228897","1.51282376052711","1.49987298679208","1.49387636076254","1.46228717354769","1.44847348356828",
"Equatorial Guinea","GNQ","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","0.389958946767954","0.39722732164335","0.424922770690346","0.359599180894598","0.391587812295518","0.413336528876246","0.435539139810199","0.444397877006565","0.574980743569437","0.56102284828084","0.562630783941464","0.571142152401303","0.530699903170544","0.421931099146529","0.429707946582479","0.384388933126182","0.386679448913838","0.419859794282901","0.398725352609229","0.420307875518818","0.390491572382209","0.391290833108162","0.381776533469076","0.401869352839405","5.12762252380312","5.62314446560609","8.98445134896511","12.3815637395788","14.779866370266","15.5521316998744","17.1576287646866","17.790956955921","13.1390538587919","13.8268963581338","17.9845474638217","16.4614135810093","17.1064974458344","17.5025385022258","15.6654956524946","12.6323334269636","12.6071727420664","12.1164244847343","11.475836945673","10.3908133749512","10.0474486865529","9.82273476655916","8.73466535294718","7.53829374883192","6.58831666483134","6.00199859056854","5.69162955557575","5.2863168117099","5.05975731129525","4.31636725196463","4.3004656235403",
"Greece","GRC","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","5.06749494984877","5.22375857147451","6.0190729097899","6.37421344133095","6.37233427902766","6.53703995814533","7.00971359849371","7.15902136106232","7.37655381110353","7.64168710145872","7.58875416709662","7.47592593544276","7.59355444954208","7.92158573692291","8.07533417456555","8.3929114280825","8.32040009579408","8.79758654360066","9.25780187133923","9.66805286050902","9.63965921831101","9.50221837809512","9.61090621547465","9.55304354559547","9.74196327148627","10.1024573304325","10.1409113189051","10.1989174074094","10.5247614642178","10.5851697380841","11.1055184397132","11.1207818133678","11.1279724073204","11.4035781249571","11.3839611922841","11.5390349270076","11.1921641049541","11.5622765245478","11.1241170549388","10.5776105321528","9.96236874671858","9.71949407194068","9.36437274711632","8.74124538050385","8.54008198183451","8.45036398600743","8.34789737277504","8.40804267612264","8.19168607276219","7.65564260945819","6.75633323578162","6.95473179775928","7.15005688480525","6.78347448836885","6.87161741501839",
"Grenada","GRD","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","0.531428455301075","0.553483091395669","0.55680978365409","0.565297997143118","0.54017829945373","0.553370156737256","0.567436905932481","0.598864116598122","0.618867140854577","0.618912975180647","0.623029892741543","0.675158423000042","0.662195522498755","0.656148628723091","0.669123960711219","0.656532550904683","0.68188862485794","0.744416873449132","0.771046100012207","0.770775113245427","0.928399211661014","0.92565952000635","0.937973661935789","1.00115254634604","1.09949776028234","1.03110648990555","1.06899716973916","1.30113112932484","1.18857832825515","1.19744769364828","0.965091064764404","0.973265300452832","1.02025755507177","1.08280371771794","1.04826980598776","1.09719868044544","1.18672538248513","1.27395450679503","1.35081517818497","1.41388174807198","1.51990393060061","1.26964016452681","1.29106628242075","1.53321525813529","1.42028528370659","1.48069343192996","1.56953009641275","1.57400509364334","1.71404862953903","2.04343814935205","1.81105543187698","1.8716577540107","1.95786610556568","1.99519990433973","2.05619118312046",
"Greenland","GRL","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","1.2176724137931","1.21822033898305","1.21325051759834","1.1265306122449","1.13131313131313","1.13508064516129","1.1327967806841","1.10931174089069","1.13211382113821","1.12903225806452","1.12749003984064","1.13529411764706","1.13592233009709","1.12667946257198","1.1157495256167","1.11466165413534","1.11588785046729","1.11090573012939","1.1021897810219","1.0994575045208","1.09892086330935","1.1009009009009","1.10488245931284","1.10507246376812","1.0954954954955","1.08781362007168","1.08407871198569","1.07678571428571","1.07486631016043","1.07130124777184","1.05544184390852","1.05535749126448","1.04779574167329","1.05196384204684","11.7490948715245","11.8661631685255","12.14619110524","12.0254619397047","12.3792785115751","10.9156117394315","12.5216683765522","13.1552118122693","10.6266502376342","10.6669263318167","9.68824940047962","10.4162953986527","10.3388744527106","10.1135797194332","10.2279420952109","10.4704313028012","10.5025990384445","10.8237869133144","11.5688039392174","11.4305812010903","11.6000422267577",
"Guatemala","GTM","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","1.54694322699087","1.58539855245827","1.65091953256413","1.63900973844196","1.58388028349509","1.61592995352545","1.52612319486255","1.63258228716171","1.68477371297626","1.74968121065484","1.77585848086986","1.67622809953237","1.59298564785343","1.53679921484082","1.53359817641464","1.53207265558029","1.44972913526237","1.46012437797453","1.43909488157603","1.44756804875731","1.44931069180355","1.47456199911481","1.55778046948069","1.6183728825275","1.61430259192861","1.69012961897784","1.64575586623966","1.66282087437236","1.79258821031596","1.80113481919974","1.8503979280522","1.88187867384073","1.9294899980934","1.87645668850046","1.89981543485556","1.95826914103387","1.96329758707321","2.00102695274845","1.92121748892407","1.97744578126118","1.9455573860395","1.94678574263091","1.97296861881527","2.04380394086384","2.11310299090183","2.2686252840407","2.32601624217211","2.25215162563347","2.34997270814455","2.3955666467861","2.27828308797583","2.41594667772812","2.32449495253693","2.37204327012468","2.36180333112051",
"Guam","GUM","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","0.303287500707294","0.247606835717286","0.237532255800646","0.226838712400165","0.199094275781677","0.190799236803053","0.156178953403317","0.15489167263645","0.153665199575049","0.150507265227247","0.142544556523002","0.143487272147526","0.134818642998505","0.136699632092348","0.134375360670063","0.129716316056624","0.127594218879219","0.125521723728996","0.126506976709162","0.0942569532912614","0.0880167376091191","0.0871889021995704","0.0871730140243945","0.0871929366855699","0.0865636919414613","0.085969051141589","0.0847741655659168","0.0849463411470998","0.0838469760684089","0.0840235265874445","0.0837159903789086","0.0948372580255255","0.0954933308689893","0.0950121676872812","0.0952322813015078","0.0949107170017948","0.0946377980938977","0.0949977914526191","0.094753550240505","0.0944798493136671","0.0948823578866456","0.0960712848933909","0.0979973666965268","0.0982128869768507","0.099102038843165","0.100057608926352","0.101075910444308","0.102758578506331","0.104500273544834","0.105680806882231","0.107302754104022","0.106272521834728","0.10655042983412","0.106302475586465","0.107285265560834",
"Guyana","GUY","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","4.29525903473008","4.22935416789446","4.10217608509777","4.49339713862311","4.46130854392005","4.9241138567172","4.57705054017731","4.89551231523198","4.57175517208005","4.0549981689786","4.30080310757044","4.28448341367733","4.02864897156218","3.67783619090826","3.93276933152997","3.76265267791522","3.71306786373614","3.70098937339685","3.77614810777937","3.51095891318315","3.29606584397261","3.48968591757024","3.54988792003318","3.75542023865651","4.1425097443578","4.59843773899376","4.68807115075619","4.93922557707824","4.85092707304744","4.93666961855267","4.59329630559391","4.54114381466022","4.35460131054459","4.62730359415071","4.55629326694805","4.19626922359163","3.97488161525022","4.39525883880924","4.50725279152299","4.638914816499","4.93409462186489","5.12348003693613","5.4173455824025","5.58384365237773","5.91544477870779","6.00911198356311","6.06785689963172","6.22996854826222","6.13778431342823","6.429150699857","7.74705534867074","7.73701933335132","9.48204620775355","10.39023274557","10.5053983517971",
"High income","HIC","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","15.5029555930769","15.2815990210032","15.758524859573","16.3865749152007","16.0725553758014","15.6696195741207","16.2336937061638","16.3862832510177","16.5542008288138","16.7794926599791","16.3621464877583","15.8926978696159","15.4042870889559","15.3062442963792","15.556474166374","15.5391116199008","15.5157161922877","15.6954651960815","15.9978669460716","16.0285596256544","15.9181106311464","15.7108372241288","15.4018400391593","15.1846389668871","15.1018910883922","15.1270264484254","15.3398032747901","15.354257035238","15.2087031205146","15.1994667610649","15.3744883667295","15.303314123859","15.1356347693667","15.3256894792488","15.3820638721836","15.3414728756478","15.2073321960712","15.2565345973881","14.8948076851465","14.0330314137228","14.5280829392338","14.4071171866657","14.2081810183174","14.1549951921159","13.9578055927063","13.8397097950733","13.6527160547088","13.6185270160165","13.6774579412797","13.4143961292721","12.4979154576097","13.0752983595327","12.9811005266437","12.5574438336105","12.5032821735048",
"Hong Kong SAR, China","HKG","Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.ALL.PC.CE.AR5","","","","","","","","","","","2.92902248042435","2.9246038612711","2.95103792802406","2.89506318370426","3.14580382840696","3.07358346781424","3.47104913678619","3.90688744900408","4.08548473486877","3.69002170517476","3.70314629377259","3.85849056603774","4.25607370120619","4.86002132794522","5.28294336686489","5.43838202411935","6.09043188647142","6.04049816324702","6.63798066671405","6.75400091449474","6.87972653168551","7.45406815020862","8.26220153435049","8.29422131842061","7.05772608277828","6.99450951089164","6.28844689612307","5.98213983018199","7.21854608249156","7.63084840687202","6.99830457614404","6.92651504996798","6.74995922361768","7.2990729185238","6.67767376722931","6.99047437327541","6.86968251884908","7.11166375084944","6.88697576820259","7.17373221661312","6.70929073773526","7.09368459754511","6.94570705304821","7.1351321233058","7.28261982156442","6.77091876620081","6.8528201074067","6.68395282151166","6.62802243512331","6.51950612022003","5.293262932763","5.39963038404986","5.12391609153156","5.27205053011505","5.35706596137744",
