year,corn_production,corn_area_harvested,corn_yield,wheat_production,wheat_area_harvested,wheat_yield,soybeans_production,soybeans_area_harvested,soybeans_yield,A_availability,X_access,U_utilization,S_stability,FSI_geomean,cpi_food_index,cpi_food_yoy_pct,iENERGY,iAGRICULTURE,iFOOD,iGRAINS,iFERTILIZERS,iMETMIN,CRUDE_PETRO,MAIZE,SOYBEANS,WHEAT_US_HRW,WHEAT_US_SRW,us_population,FSI_lag1,dFSI,corn_production_lag1,corn_production_lag2,corn_production_yoy_pct,corn_area_harvested_lag1,corn_area_harvested_lag2,corn_area_harvested_yoy_pct,corn_yield_lag1,corn_yield_lag2,corn_yield_yoy_pct,wheat_production_lag1,wheat_production_lag2,wheat_production_yoy_pct,wheat_area_harvested_lag1,wheat_area_harvested_lag2,wheat_area_harvested_yoy_pct,wheat_yield_lag1,wheat_yield_lag2,wheat_yield_yoy_pct,soybeans_production_lag1,soybeans_production_lag2,soybeans_production_yoy_pct,soybeans_area_harvested_lag1,soybeans_area_harvested_lag2,soybeans_area_harvested_yoy_pct,soybeans_yield_lag1,soybeans_yield_lag2,soybeans_yield_yoy_pct,cpi_food_index_lag1,cpi_food_index_lag2,cpi_food_index_yoy_pct,cpi_food_yoy_pct_lag1,cpi_food_yoy_pct_lag2,cpi_food_yoy_pct_yoy_pct,iENERGY_lag1,iENERGY_lag2,iENERGY_yoy_pct,iAGRICULTURE_lag1,iAGRICULTURE_lag2,iAGRICULTURE_yoy_pct,iFOOD_lag1,iFOOD_lag2,iFOOD_yoy_pct,iGRAINS_lag1,iGRAINS_lag2,iGRAINS_yoy_pct,iFERTILIZERS_lag1,iFERTILIZERS_lag2,iFERTILIZERS_yoy_pct,iMETMIN_lag1,iMETMIN_lag2,iMETMIN_yoy_pct,CRUDE_PETRO_lag1,CRUDE_PETRO_lag2,CRUDE_PETRO_yoy_pct,MAIZE_lag1,MAIZE_lag2,MAIZE_yoy_pct,SOYBEANS_lag1,SOYBEANS_lag2,SOYBEANS_yoy_pct,WHEAT_US_HRW_lag1,WHEAT_US_HRW_lag2,WHEAT_US_HRW_yoy_pct,WHEAT_US_SRW_lag1,WHEAT_US_SRW_lag2,WHEAT_US_SRW_yoy_pct,us_population_lag1,us_population_lag2,us_population_yoy_pct
1981,8118650000.0,74524000.0,108.94007299661854,2785357000.0,80642000.0,34.539780759405765,1989110000.0,66163000.0,30.06378187204329,0.3337515206763558,0.113121484344608,0.2226856170773195,0.5010026938510976,0.2547564240765527,94.81666666666666,7.309252098462693,46.86210123227,61.71165456572,66.04958788983,78.7024709496,49.78514187756,33.87738996105,35.48499965668,130.78083333333,288.41666666667,174.96,154.58666666667,,0.200877848515678,0.05387857556087469,6639396000.0,7928139000.0,22.279948356748115,72961000.0,72400000.0,2.1422403749948637,90.99924617261276,109.504682320442,19.715357630517683,2380934000.0,2134060000.0,16.98589713112586,71125000.0,62454000.0,13.38066783831282,33.47534622144112,34.17010920037147,3.1797566212560024,1797543000.0,2260665000.0,10.657158131961243,67813000.0,70343000.0,-2.4331617831389263,26.50735109787209,32.137739362836385,13.416771676052907,88.35833333333333,81.81666666666668,7.309252098462693,7.995518435526572,10.812641083521468,-8.583137448781109,46.7843762097,39.03839955154,0.16613457069858395,68.76335916492,63.33111899326,-10.2550321636955,70.99277537217,61.67687987375,-6.962944407266825,74.22412381344,64.34502897788,6.033546650434274,52.53438338817,40.50676405343,-5.233223145108978,42.87884752722,39.0517492957,-20.99276936129352,36.86874993642,30.9645832777,-3.7531792700492117,125.2625,115.5225,4.405415294545456,296.22916666667,297.75,-2.637316266966705,172.72666666667,160.29333333333,1.2929869929348525,168.30166666667,156.31,-8.149057743535748,,,
1982,8235101000.0,72719000.0,113.24552042794868,2764967000.0,77937000.0,35.47694933086981,2190297000.0,69442000.0,31.5413870568244,0.3032667742005047,0.1199187176750233,0.1420183284859784,0.4022284140850579,0.2134923106990449,98.08333333333331,3.445245210054493,44.01151477599,52.65753060752,52.79934778391,60.4349998706,37.5156049801,28.89373604256,32.64722212685,109.2625,244.60416666667,160.355,132.55166666667,,0.2547564240765527,-0.041264113377507794,8118650000.0,6639396000.0,1.434364087625406,74524000.0,72961000.0,-2.4220385379206677,108.94007299661854,90.99924617261276,3.952124606584184,2785357000.0,2380934000.0,-0.7320426071056652,80642000.0,71125000.0,-3.3543314897944043,34.539780759405765,33.47534622144112,2.713302026993425,1989110000.0,1797543000.0,10.114423033416964,66163000.0,67813000.0,4.9559421428895245,30.06378187204329,26.50735109787209,4.914901229226776,94.81666666666666,88.35833333333333,3.4452452100544706,7.309252098462693,7.995518435526572,-52.864600048764096,46.86210123227,46.7843762097,-6.082924967771264,61.71165456572,68.76335916492,-14.671659708228669,66.04958788983,70.99277537217,-20.06104887137411,78.7024709496,74.22412381344,-23.21079739757884,49.78514187756,52.53438338817,-24.644977265778035,33.87738996105,42.87884752722,-14.710855600800055,35.48499965668,36.86874993642,-7.9971186622114,130.78083333333,125.2625,-16.45373621261822,288.41666666667,296.22916666667,-15.19069633054012,174.96,172.72666666667,-8.34762231367171,154.58666666667,168.30166666667,-14.25414007245096,,,
1983,4174251000.0,51479000.0,81.08648186639212,2419824000.0,61390000.0,39.41723407721127,1635772000.0,62525000.0,26.16188724510196,0.3473002968878454,0.1365032894898072,0.2199418317510829,0.1118008323078965,0.1847780104084316,99.125,1.062022090059478,39.34468226804,57.0932588731,57.47027171702,65.18058833724,34.91435898225,34.38814132535,29.65777783924,136.01666666667,281.5875,157.415,137.30416666667,,0.2134923106990449,-0.02871430029061331,8235101000.0,8118650000.0,-49.31147778272543,72719000.0,74524000.0,-29.208322446678313,113.24552042794868,108.94007299661854,-28.397625301229834,2764967000.0,2785357000.0,-12.482716791918314,77937000.0,80642000.0,-21.231250882122744,35.47694933086981,34.539780759405765,11.106605332924936,2190297000.0,1989110000.0,-25.31734280784752,69442000.0,66163000.0,-9.960830621237871,31.5413870568244,30.06378187204329,-17.05536856077645,98.08333333333331,94.81666666666666,1.0620220900595,3.445245210054493,7.309252098462693,-69.17426698801854,44.01151477599,46.86210123227,-10.603662545366277,52.65753060752,61.71165456572,8.423730118758233,52.79934778391,66.04958788983,8.846556120781113,60.4349998706,78.7024709496,7.852384341525576,37.5156049801,49.78514187756,-6.9337706248635005,28.89373604256,33.87738996105,19.015904605402454,32.64722212685,35.48499965668,-9.156810573330198,109.2625,130.78083333333,24.486138123024826,244.60416666667,288.41666666667,15.119666127244823,160.355,174.96,-1.8334320725889475,132.55166666667,154.58666666667,3.585394374520545,,,
1984,7672130000.0,71897000.0,106.71001571692838,2594777000.0,66928000.0,38.76967786277791,1860863000.0,66113000.0,28.14670337150031,0.3981082076809303,0.1600615500465551,0.2825001371892665,0.064807250968391,0.1848130367193206,102.79166666666669,3.699033207229929,37.82405642812,59.75045935167,58.89498383695,63.27364027492,39.3290029731,30.89119865988,28.55749999152,135.9425,282.08333333333,152.33333333333,140.2275,,0.1847780104084316,3.502631088900254e-05,4174251000.0,8235101000.0,83.79656613845215,51479000.0,72719000.0,39.662775112181656,81.08648186639212,113.24552042794868,31.600253532711765,2419824000.0,2764967000.0,7.229988627272066,61390000.0,77937000.0,9.021013194331328,39.41723407721127,35.47694933086981,-1.6428250981916026,1635772000.0,2190297000.0,13.760536309461212,62525000.0,69442000.0,5.738504598160743,26.16188724510196,31.5413870568244,7.586670287977593,99.125,98.08333333333331,3.6990332072299514,1.062022090059478,3.445245210054493,248.30096679276858,39.34468226804,44.01151477599,-3.864882754829657,57.0932588731,52.65753060752,4.654140490519398,57.47027171702,52.79934778391,2.4790419069970593,65.18058833724,60.4349998706,-2.9256380019977324,34.91435898225,37.5156049801,12.644207482355174,34.38814132535,28.89373604256,-10.169036565207278,29.65777783924,32.64722212685,-3.7099133107141635,136.01666666667,109.2625,-0.054527631420175915,281.5875,244.60416666667,0.17608499430197266,157.415,160.355,-3.2281972281358207,137.30416666667,132.55166666667,2.1290929505634715,,,
1985,8875453000.0,75209000.0,118.01051735829488,2424115000.0,64704000.0,37.46468533630069,2099056000.0,61599000.0,34.07613759963636,0.516659999531463,0.176701891910772,0.47676013828678,0.0002043699776246,0.0546123378532652,104.26666666666668,1.434941224158881,36.14621258779,50.2049359388,48.60682397793,53.53752518234,33.66686671131,28.24157753227,27.18333333333,112.23333333333,224.41666666667,135.82833333333,128.66,,0.1848130367193206,-0.1302006988660554,7672130000.0,4174251000.0,15.68434059381163,71897000.0,51479000.0,4.606589982892184,106.71001571692838,81.08648186639212,10.589916574788582,2594777000.0,2419824000.0,-6.57713553033652,66928000.0,61390000.0,-3.3229739421467896,38.76967786277791,39.41723407721127,-3.366013334173512,1860863000.0,1635772000.0,12.800136280854634,66113000.0,62525000.0,-6.827704082404374,28.14670337150031,26.16188724510196,21.066176560271167,102.79166666666669,99.125,1.434941224158881,3.699033207229929,1.062022090059478,-61.20766849688661,37.82405642812,39.34468226804,-4.435917240972143,59.75045935167,57.0932588731,-15.975648583199064,58.89498383695,57.47027171702,-17.4686521478682,63.27364027492,65.18058833724,-15.38731618771607,39.3290029731,34.91435898225,-14.396846687577503,30.89119865988,34.38814132535,-8.577268745000822,28.55749999152,29.65777783924,-4.811929120539437,135.9425,136.01666666667,-17.440584560876836,282.08333333333,281.5875,-20.44313146233171,152.33333333333,157.415,-10.834792122538527,140.2275,137.30416666667,-8.249095220267066,,,
1986,8225764000.0,68907000.0,119.3748675751375,2090570000.0,60688000.0,34.44783153176905,1942558000.0,58312000.0,33.31317739058856,0.4850461883713208,0.1892900490288131,0.4361521154584867,0.0,0.0025155746857988,107.25,2.8612531969309574,21.85039023997,47.92935963954,42.58335980415,44.83088989233,27.18424107478,28.34936993091,14.35,87.55833333333,208.41666666667,114.91666666667,118.38916666667,,0.0546123378532652,-0.0520967631674664,8875453000.0,7672130000.0,-7.320065803965159,75209000.0,71897000.0,-8.379316305229423,118.01051735829488,106.71001571692838,1.1561259516389422,2424115000.0,2594777000.0,-13.759454481326172,64704000.0,66928000.0,-6.206726013847675,37.46468533630069,38.76967786277791,-8.05252673938387,2099056000.0,1860863000.0,-7.4556372007226095,61599000.0,66113000.0,-5.336125586454321,34.07613759963636,28.14670337150031,-2.238986759626027,104.26666666666668,102.79166666666669,2.861253196930935,1.434941224158881,3.699033207229929,99.39863380872183,36.14621258779,37.82405642812,-39.54998691245747,50.2049359388,59.75045935167,-4.532574848883253,48.60682397793,58.89498383695,-12.392219200569377,53.53752518234,63.27364027492,-16.26267792610254,33.66686671131,39.3290029731,-19.255209259946472,28.24157753227,30.89119865988,0.3816798070746419,27.18333333333,28.55749999152,-47.210300429178076,112.23333333333,135.9425,-21.98544698544763,224.41666666667,282.08333333333,-7.129595246936393,135.82833333333,152.33333333333,-15.395658735899854,128.66,140.2275,-7.982926576503968,,,
1987,7131300000.0,59505000.0,119.84371061255356,2107685000.0,55945000.0,37.674233622307625,1937722000.0,57172000.0,33.89284964668019,0.5956945274318178,0.2038937320406115,0.5793777094880106,0.0228099053389957,0.2001604126737749,111.88333333333333,4.320124320124319,24.51793142323,49.59440602964,45.45148752213,43.92267834808,29.18084212286,36.07201407439,18.14583333333,75.69666666667,215.75,112.89583333333,112.10166666667,,0.0025155746857988,0.1976448379879761,8225764000.0,8875453000.0,-13.30531729332376,68907000.0,75209000.0,-13.644477339022165,119.3748675751375,118.01051735829488,0.39274852985362596,2090570000.0,2424115000.0,0.81867624619123,60688000.0,64704000.0,-7.815383601370951,34.44783153176905,37.46468533630069,9.366052802374725,1942558000.0,2099056000.0,-0.24895009569856352,58312000.0,61599000.0,-1.955000685965158,33.31317739058856,34.07613759963636,1.7400689501788635,107.25,104.26666666666668,4.320124320124319,2.8612531969309574,1.434941224158881,50.98713824970746,21.85039023997,36.14621258779,12.20820842998207,47.92935963954,50.2049359388,3.4739591820592386,42.58335980415,48.60682397793,6.7353250921748264,44.83088989233,53.53752518234,-2.025861066847534,27.18424107478,33.66686671131,7.344700345275901,28.34936993091,28.24157753227,27.240972770473505,14.35,27.18333333333,26.45180023226481,87.55833333333,112.23333333333,-13.547159036825484,208.41666666667,224.41666666667,3.518592562973155,114.91666666667,135.82833333333,-1.7585206671558495,118.38916666667,128.66,-5.310874446563796,,,
1988,4928681000.0,58250000.0,84.61254935622317,1812201000.0,53189000.0,34.07097332155145,1548841000.0,57373000.0,26.99599114566085,0.604727044906144,0.2247361466811528,0.5755364100312779,0.3739580652924809,0.4135537920712188,116.55,4.171011470281538,21.19183459737,56.82094870518,57.93201259775,58.66534361675,35.55610519657,56.43143375197,14.71805555556,106.89083333333,303.5,145.19916666667,140.7225,,0.2001604126737749,0.21339337939744388,7131300000.0,8225764000.0,-30.886640584465663,59505000.0,68907000.0,-2.10906646500294,119.84371061255356,119.3748675751375,-29.397588806500075,2107685000.0,2090570000.0,-14.019362475891795,55945000.0,60688000.0,-4.926266869246576,37.674233622307625,34.44783153176905,-9.564256401018378,1937722000.0,1942558000.0,-20.068977902918995,57172000.0,58312000.0,0.35157069894353743,33.89284964668019,33.31317739058856,-20.34900745412799,111.88333333333333,107.25,4.171011470281538,4.320124320124319,2.8612531969309574,-3.451587009849977,24.51793142323,21.85039023997,-13.565976543635417,49.59440602964,47.92935963954,14.571285864823281,45.45148752213,42.58335980415,27.45900245738564,43.92267834808,44.83088989233,33.56504162117986,29.18084212286,27.18424107478,21.84742663309116,36.07201407439,28.34936993091,56.4410394041029,18.14583333333,14.35,-18.890164561766966,75.69666666667,87.55833333333,41.209432383625824,215.75,208.41666666667,40.672074159907304,112.89583333333,114.91666666667,28.61339730578272,112.10166666667,118.38916666667,25.531139887895637,,,
1989,7531953000.0,64783000.0,116.26434404087492,2036618000.0,62189000.0,32.748846258984706,1923666000.0,59538000.0,32.30988612314824,0.5765004277988747,0.2466038460674491,0.561817483400098,0.3611534172966105,0.4121180294202087,124.20833333333331,6.570856570856565,24.66286336059,57.44896237829,58.69403662968,63.8503790253,33.82661483868,51.569472723,17.83888888889,111.52416666667,275.0,169.235,161.26166666667,,0.4135537920712188,-0.0014357626510100863,4928681000.0,7131300000.0,52.81883733193526,58250000.0,59505000.0,11.215450643776826,84.61254935622317,119.84371061255356,37.407919895423625,1812201000.0,2107685000.0,12.383670464810482,53189000.0,55945000.0,16.920791893060596,34.07097332155145,37.674233622307625,-3.880508637334512,1548841000.0,1937722000.0,24.200353683819053,57373000.0,57172000.0,3.7735520192424987,26.99599114566085,33.89284964668019,19.684015114746067,116.55,111.88333333333333,6.570856570856565,4.171011470281538,4.320124320124319,57.536286286286334,21.19183459737,24.51793142323,16.37908576188476,56.82094870518,49.59440602964,1.1052502420691557,57.93201259775,45.45148752213,1.3153764175622529,58.66534361675,43.92267834808,8.838327859158035,35.55610519657,29.18084212286,-4.864116438874866,56.43143375197,36.07201407439,-8.615696440284527,14.71805555556,18.14583333333,21.204114371963033,106.89083333333,75.69666666667,4.334640482118179,303.5,215.75,-9.390444810543652,145.19916666667,112.89583333333,16.553699229216967,140.7225,112.10166666667,14.595510075979323,,,
1990,7934028000.0,66952000.0,118.50322619189868,2729778000.0,69103000.0,39.50303170629351,1925947000.0,56512000.0,34.08031922423556,0.6442443088563214,0.2624092869234506,0.6166931899248204,0.3728463406743775,0.4440247795916501,132.31666666666666,6.528010734652812,30.94902134676,55.05028155871,54.68209145572,57.91277454146,34.77358607953,45.33768759565,22.87916666667,109.27583333333,246.75,135.5225,129.08916666667,,0.4121180294202087,0.0319067501714414,7531953000.0,4928681000.0,5.338256890344373,64783000.0,58250000.0,3.3481005819427923,116.26434404087492,84.61254935622317,1.9256825207190298,2036618000.0,1812201000.0,34.03485582470547,62189000.0,53189000.0,11.11772178359518,32.748846258984706,34.07097332155145,20.624193578898332,1923666000.0,1548841000.0,0.11857567789834711,59538000.0,57373000.0,-5.082468339547852,32.30988612314824,26.99599114566085,5.47953989791039,124.20833333333331,116.55,6.528010734652812,6.570856570856565,4.171011470281538,-0.652058612780948,24.66286336059,21.19183459737,25.488354268770586,57.44896237829,56.82094870518,-4.175324880169573,58.69403662968,57.93201259775,-6.835353988809256,63.8503790253,58.66534361675,-9.299247043603742,33.82661483868,35.55610519657,2.799485687131642,51.569472723,56.43143375197,-12.08425217148016,17.83888888889,14.71805555556,28.254437869833172,111.52416666667,106.89083333333,-2.016005499561324,275.0,303.5,-10.272727272727277,169.235,145.19916666667,-19.920524714154876,161.26166666667,140.7225,-19.950494537862483,,,
1991,7474765000.0,68822000.0,108.61011013919968,1980139000.0,57803000.0,34.256682179125654,1986539000.0,58011000.0,34.2441778283429,0.6769871847007543,0.2697169559019794,0.705591834494869,0.3360643023906953,0.4561589041008341,135.84166666666667,2.664063484066004,27.00753120564,54.32339245141,54.09772228551,58.07645931237,38.85140621258,38.57241981199,19.37083333333,107.42,239.58333333333,128.665,126.11333333333,,0.4440247795916501,0.012134124509183997,7934028000.0,7531953000.0,-5.788522551218622,66952000.0,64783000.0,2.7930457641295314,118.50322619189868,116.26434404087492,-8.348393854424307,2729778000.0,2036618000.0,-27.461537165293294,69103000.0,62189000.0,-16.352401487634406,39.50303170629351,32.748846258984706,-13.280878202398894,1925947000.0,1923666000.0,3.1460886514530273,56512000.0,59538000.0,2.6525339750849364,34.08031922423556,32.30988612314824,0.4808012596044353,132.31666666666666,124.20833333333331,2.664063484066004,6.528010734652812,6.570856570856565,-59.19027108941035,30.94902134676,24.66286336059,-12.735427388668064,55.05028155871,57.44896237829,-1.3204094270158895,54.68209145572,58.69403662968,-1.068666458530032,57.91277454146,63.8503790253,0.2826401812139334,34.77358607953,33.82661483868,11.726774810408402,45.33768759565,51.569472723,-14.921951564881098,22.87916666667,17.83888888889,-15.334183208914165,109.27583333333,111.52416666667,-1.6983016982986987,246.75,275.0,-2.904424181021281,135.5225,169.235,-5.060045379918476,129.08916666667,161.26166666667,-2.305254120219158,,,
1992,9476698000.0,72077000.0,131.48019479168113,2466798000.0,62761000.0,39.30463185736365,2190354000.0,58233000.0,37.61362114265108,0.7187625780195138,0.2866863126513396,0.7335784448224764,0.0,0.0035063861689139,136.82500000000002,0.7238819704312727,26.21400696194,53.73441508567,53.87355205386,58.38691422969,35.49601630199,37.31883515755,19.02083333333,104.24583333333,235.5,151.2,145.14166666667,,0.4561589041008341,-0.4526525179319202,7474765000.0,7934028000.0,26.782554367929954,68822000.0,66952000.0,4.729592281537887,108.61011013919968,118.50322619189868,21.05704949858729,1980139000.0,2729778000.0,24.57701201784319,57803000.0,69103000.0,8.577409477016772,34.256682179125654,39.50303170629351,14.73566427665891,1986539000.0,1925947000.0,10.259803608184882,58011000.0,56512000.0,0.38268604230231595,34.2441778283429,34.08031922423556,9.839463313145714,135.84166666666667,132.31666666666666,0.7238819704312727,2.664063484066004,6.528010734652812,-72.8279008829604,27.00753120564,30.94902134676,-2.938159129236839,54.32339245141,55.05028155871,-1.084205789001147,54.09772228551,54.68209145572,-0.41438016644564923,58.07645931237,57.91277454146,0.5345624044506447,38.85140621258,34.77358607953,-8.636469661434132,38.57241981199,45.33768759565,-3.2499507693586116,19.37083333333,22.87916666667,-1.8068401806843326,107.42,109.27583333333,-2.954912182712721,239.58333333333,246.75,-1.7043478260855838,128.665,135.5225,17.514475576108502,126.11333333333,129.08916666667,15.088280382730224,,,
1993,6337730000.0,62933000.0,100.70598890883956,2396440000.0,62712000.0,38.21342007909172,1869718000.0,57307000.0,32.626345821627375,0.7706995534968888,0.3020141880870682,0.7593700268890958,0.4758550227209753,0.5385302961919259,140.05833333333334,2.363115902308288,23.94841605937,57.33679916241,54.12246443785,54.47818832891,30.45608141373,32.14374189495,16.84166666667,102.09,255.08333333333,140.23833333333,134.77416666667,,0.0035063861689139,0.5350239100230121,9476698000.0,7474765000.0,-33.123013944308454,72077000.0,68822000.0,-12.686432565173355,131.48019479168113,108.61011013919968,-23.40596310463383,2466798000.0,1980139000.0,-2.8521994910000736,62761000.0,57803000.0,-0.0780739631299654,39.30463185736365,34.256682179125654,-2.7762930899135174,2190354000.0,1986539000.0,-14.638547011122405,58233000.0,58011000.0,-1.5901636529115803,37.61362114265108,34.2441778283429,-13.259226762850806,136.82500000000002,135.84166666666667,2.363115902308288,0.7238819704312727,2.664063484066004,226.4504434197189,26.21400696194,27.00753120564,-8.642673002488333,53.73441508567,54.32339245141,6.704053763303541,53.87355205386,54.09772228551,0.4620307637059895,58.38691422969,58.07645931237,-6.694523854100842,35.49601630199,38.85140621258,-14.198593006555061,37.31883515755,38.57241981199,-13.867242213622589,19.02083333333,19.37083333333,-11.456736035016235,104.24583333333,107.42,-2.06802829849001,235.5,239.58333333333,8.315640481244158,151.2,128.665,-7.249779541448409,145.14166666667,126.11333333333,-7.143021186197229,,,
1994,10050520000.0,72514000.0,138.60109771906116,2320981000.0,61770000.0,37.57456694188117,2514869000.0,60809000.0,41.35685507079544,0.8384434345543367,0.322514279816926,0.9069856774405968,0.0610458647562688,0.3498000353196869,144.08333333333334,2.873802582257401,22.32581449567,64.03326854622,58.13676250509,58.76629661874,32.84503198496,38.56614910051,15.88666666667,107.55,251.83333333333,149.72916666667,138.555,,0.5385302961919259,-0.18873026087223904,6337730000.0,9476698000.0,58.582331528796594,62933000.0,72077000.0,15.22412724643669,100.70598890883956,131.48019479168113,37.62944907330663,2396440000.0,2466798000.0,-3.1487957136419054,62712000.0,62761000.0,-1.5021048603138132,38.21342007909172,39.30463185736365,-1.671803088779511,1869718000.0,2190354000.0,34.5052569424908,57307000.0,58233000.0,6.1109463067339,32.626345821627375,37.61362114265108,26.75907776157016,140.05833333333334,136.82500000000002,2.873802582257401,2.363115902308288,0.7238819704312727,21.610733500217847,23.94841605937,26.21400696194,-6.775402430279498,57.33679916241,53.73441508567,11.679182447631643,54.12246443785,53.87355205386,7.4170644462239865,54.47818832891,58.38691422969,7.8712387863207,30.45608141373,35.49601630199,7.84391970449958,32.14374189495,37.31883515755,19.980272447897573,16.84166666667,19.02083333333,-5.670460168232438,102.09,104.24583333333,5.348222156920368,255.08333333333,235.5,-1.274093433518475,140.23833333333,151.2,6.7676455557849735,134.77416666667,145.14166666667,2.805310117539772,,,
1995,7400051000.0,65210000.0,113.48030976844042,2182708000.0,60955000.0,35.808514477893524,2174254000.0,61544000.0,35.328447939685425,0.7424729363896194,0.3384022758430062,0.8257696317840093,0.1243477416385804,0.4007768967370731,148.75,3.23886639676112,23.87785370246,66.86995797446,62.99523826574,69.37700561218,38.69238121446,46.96237468675,17.18333333333,123.4875,259.25,176.9825,167.35833333333,,0.3498000353196869,0.05097686141738622,10050520000.0,6337730000.0,-26.371461377122774,72514000.0,62933000.0,-10.07253771685468,138.60109771906116,100.70598890883956,-18.124523083893294,2320981000.0,2396440000.0,-5.957523995241665,61770000.0,62712000.0,-1.3194107171766278,37.57456694188117,38.21342007909172,-4.700127260865861,2514869000.0,1869718000.0,-13.544045435368602,60809000.0,57307000.0,1.208702659145855,41.35685507079544,32.626345821627375,-14.576560816315641,144.08333333333334,140.05833333333334,3.2388663967611198,2.873802582257401,2.363115902308288,12.703162588745332,22.32581449567,23.94841605937,6.951769697320631,64.03326854622,57.33679916241,4.430024411751576,58.13676250509,54.12246443785,8.356976810025563,58.76629661874,54.47818832891,18.05577278806496,32.84503198496,30.45608141373,17.802842244688776,38.56614910051,32.14374189495,21.770972166181267,15.88666666667,16.84166666667,8.161980696557269,107.55,102.09,14.818688981868888,251.83333333333,255.08333333333,2.9450694904050723,149.72916666667,140.23833333333,18.20175316543495,138.555,134.77416666667,20.78837525410846,,,
1996,9232557000.0,72644000.0,127.09318044160564,2277388000.0,62819000.0,36.25317181107626,2380274000.0,63349000.0,37.57397906833573,0.7503763891796545,0.3586805847215025,0.8274159029797518,0.1980443360730684,0.4582667312132106,154.29999999999998,3.731092436974781,29.02206941973,68.26998129599,67.96454239064,83.60636506404,44.07726997883,40.05542094931,20.42,165.80916666667,304.83333333333,207.6,187.41916666667,,0.4007768967370731,0.05748983447613748,7400051000.0,10050520000.0,24.763423927754012,65210000.0,72514000.0,11.400092010427842,113.48030976844042,138.60109771906116,11.995799712692579,2182708000.0,2320981000.0,4.337730928736239,60955000.0,61770000.0,3.0579936018374276,35.808514477893524,37.57456694188117,1.2417642554181985,2174254000.0,2514869000.0,9.475433872951356,61544000.0,60809000.0,2.932861042506185,35.328447939685425,41.35685507079544,6.356155618508907,148.75,144.08333333333334,3.731092436974781,3.23886639676112,2.873802582257401,15.197478991596846,23.87785370246,22.32581449567,21.543878195132837,66.86995797446,64.03326854622,2.093650667560931,62.99523826574,58.13676250509,7.888380553364094,69.37700561218,58.76629661874,20.510195454964773,38.69238121446,32.84503198496,13.917181097031017,46.96237468675,38.56614910051,-14.707420107077207,17.18333333333,15.88666666667,18.836081474319855,123.4875,107.55,34.27202483382528,259.25,251.83333333333,17.582770813242043,176.9825,149.72916666667,17.29973302445158,167.35833333333,138.555,11.986754966891656,,,
1997,9206832000.0,72671000.0,126.69196791017048,2481466000.0,62840000.0,39.4886378103119,2688750000.0,69110000.0,38.9053682535089,0.819249334921393,0.3826376404789073,0.8592438127640891,0.0,0.004051166103327,158.14166666666668,2.489738604450231,26.85881326531,65.85868871401,62.80723895661,64.7590826624,38.58906893846,41.2903055161,19.17104272487,117.09166666667,295.41666666667,159.48416666667,143.64833333333,,0.4582667312132106,-0.4542155651098836,9232557000.0,7400051000.0,-0.27863353564998583,72644000.0,65210000.0,0.03716755685259088,127.09318044160564,113.48030976844042,-0.3156837605614138,2277388000.0,2182708000.0,8.961055384501893,62819000.0,60955000.0,0.033429376462534854,36.25317181107626,35.808514477893524,8.924642555681505,2380274000.0,2174254000.0,12.959684473300136,63349000.0,61544000.0,9.094066204675677,37.57397906833573,35.328447939685425,3.543380866721013,154.29999999999998,148.75,2.489738604450231,3.731092436974781,3.23886639676112,-33.27051938523014,29.02206941973,23.87785370246,-7.453831507099062,68.26998129599,66.86995797446,-3.531995375135144,67.96454239064,62.99523826574,-7.588226526101449,83.60636506404,69.37700561218,-22.542879824046334,44.07726997883,38.69238121446,-12.451317976376364,40.05542094931,46.96237468675,3.0829399305346117,20.42,17.18333333333,-6.116343169098936,165.80916666667,123.4875,-29.38166868538572,304.83333333333,259.25,-3.089119737559365,207.6,176.9825,-23.17718368657514,187.41916666667,167.35833333333,-23.3545128344251,,,
1998,9758685000.0,72589000.0,134.437518081252,2547321000.0,59002000.0,43.17346869597641,2741014000.0,70441000.0,38.91219602220298,0.8305399817643014,0.4049960528546035,0.893815507874663,0.4205953857926755,0.5963221359192177,161.13333333333333,1.8917637139695296,19.06748710387,57.31951423402,57.29676483701,57.42664208776,33.74830913977,33.76474325216,13.06444166667,101.98666666667,243.25,126.12666666667,111.515,,0.004051166103327,0.5922709698158907,9206832000.0,9232557000.0,5.9939510137688945,72671000.0,72644000.0,-0.11283730786696422,126.69196791017048,127.09318044160564,6.11368684127902,2481466000.0,2277388000.0,2.6538747659649475,62840000.0,62819000.0,-6.107574793125403,39.4886378103119,36.25317181107626,9.331369958530878,2688750000.0,2380274000.0,1.9438028823802966,69110000.0,63349000.0,1.9259152076399833,38.9053682535089,37.57397906833573,0.017549682731665683,158.14166666666668,154.29999999999998,1.8917637139695298,2.489738604450231,3.731092436974781,-24.017577162994698,26.85881326531,29.02206941973,-29.008452772941506,65.85868871401,68.26998129599,-12.965904190821643,62.80723895661,67.96454239064,-8.773628981536463,64.7590826624,83.60636506404,-11.32264428893357,38.58906893846,44.07726997883,-12.544380913698161,41.2903055161,40.05542094931,-18.225978640447728,19.17104272487,20.42,-31.85325464993146,117.09166666667,165.80916666667,-12.900149455554388,295.41666666667,304.83333333333,-17.658674188999512,159.48416666667,207.6,-20.91586939142296,143.64833333333,187.41916666667,-22.36944389655111,,,
